temperature,rainfall,ph,humidity,area,crop
23.31,40.97,7.23,47.25,134.63,chickpea
22.32,100.38,5.97,60.46,22.12,kidneybeans
25.24,213.34,5.86,88.2,69.14,rice
24.33,79.45,5.6,49.21,56.64,cotton
27.18,118.72,6.28,44.61,70.41,cotton
29.34,78.19,6.97,50.54,63.67,cotton
32.55,66.36,6.82,61.98,67.38,blackgram
27.96,99.14,5.62,52.9,108.21,cotton
29.82,65.86,5.78,77.41,119.91,cotton
13.69,52.0,6.62,48.68,14.57,chickpea
29.82,82.74,5.91,40.08,85.85,cotton
19.75,38.45,7.17,36.81,23.92,chickpea
23.79,77.01,6.09,65.94,72.4,maize
14.78,40.75,6.43,44.18,123.37,lentil
21.86,48.58,5.71,32.62,122.86,chickpea
31.81,88.56,6.77,56.07,72.04,mango
29.41,55.11,6.39,91.81,132.01,watermelon
21.59,102.51,6.32,61.06,145.0,kidneybeans
19.98,119.17,6.17,51.83,93.8,kidneybeans
34.01,81.73,5.65,40.88,57.71,mango
21.83,39.99,7.53,40.04,22.79,chickpea
25.95,101.08,6.01,66.05,97.92,kidneybeans
28.05,29.64,6.92,85.03,140.38,muskmelon
21.45,71.32,7.62,41.75,46.43,chickpea
15.61,51.9,6.1,52.02,140.02,lentil
27.09,62.04,6.01,64.65,82.48,maize
20.55,42.44,6.7,62.56,138.94,lentil
27.83,72.49,6.59,69.53,94.08,maize
27.32,54.4,7.12,65.03,126.2,blackgram
29.54,53.16,6.18,86.11,119.1,watermelon
39.01,110.5,5.82,70.34,121.71,mango
23.8,90.58,5.99,62.73,30.27,kidneybeans
25.41,59.09,6.49,87.38,32.35,watermelon
19.99,40.79,6.41,44.74,30.31,chickpea
36.25,77.54,6.96,61.79,41.4,blackgram
30.86,31.39,7.02,92.46,13.58,muskmelon
34.81,51.48,6.92,67.16,105.18,blackgram
23.65,37.51,7.08,90.75,80.55,muskmelon
28.58,204.21,7.01,80.68,22.82,rice
30.2,132.34,6.13,55.64,121.28,mango
22.85,48.56,7.5,75.24,97.27,blackgram
18.72,32.76,6.16,55.3,82.21,lentil
21.58,72.18,6.48,56.2,77.98,maize
39.47,122.0,5.7,59.32,70.8,mango
22.86,41.31,7.1,36.07,135.17,chickpea
19.44,52.98,6.75,45.31,60.95,chickpea
29.32,33.7,6.47,88.94,92.09,muskmelon
12.2,23.12,6.25,47.98,54.97,lentil
27.08,231.8,6.34,75.82,86.62,rice
22.48,99.62,6.04,56.8,91.96,kidneybeans
26.2,40.61,6.63,75.0,82.84,maize
35.93,86.46,6.73,41.58,129.98,mango
28.61,35.63,7.23,88.19,100.5,muskmelon
25.52,61.67,6.05,62.71,10.5,maize
18.63,164.08,6.56,78.04,89.45,rice
27.21,90.05,6.09,64.6,10.19,cotton
30.5,50.78,6.43,86.97,127.04,watermelon
22.07,49.92,7.49,46.25,82.57,chickpea
20.92,90.2,6.01,61.14,34.32,maize
25.21,97.97,5.83,53.91,122.87,kidneybeans
20.31,60.61,5.55,44.4,56.95,cotton
27.66,83.93,4.91,53.71,104.0,cotton
19.32,36.69,6.53,42.15,113.46,chickpea
27.74,26.45,6.8,89.57,91.65,muskmelon
33.03,110.95,5.51,51.62,133.22,mango
32.47,115.63,6.53,49.69,34.58,mango
28.71,200.29,6.59,88.8,29.44,rice
24.3,70.61,6.06,55.09,40.67,cotton
21.78,54.39,6.5,50.01,8.7,lentil
16.94,43.35,6.27,59.03,124.18,lentil
23.96,51.43,6.52,89.72,74.77,watermelon
17.82,29.23,6.26,57.52,27.34,lentil
29.08,19.92,6.98,66.86,65.17,blackgram
18.04,67.15,6.83,44.27,89.59,chickpea
31.78,54.0,6.59,85.86,146.22,watermelon
27.9,175.7,6.44,75.62,16.41,rice
31.69,28.93,6.7,89.79,68.72,muskmelon
22.65,80.87,6.13,56.72,148.9,kidneybeans
33.29,22.57,7.71,72.14,56.5,blackgram
22.32,49.29,7.88,34.68,71.69,chickpea
28.1,115.14,5.86,63.57,45.58,cotton
31.44,49.38,6.45,90.7,92.43,watermelon
23.86,113.57,5.8,58.93,66.91,kidneybeans
13.98,43.77,6.55,52.59,145.1,lentil
16.47,42.66,6.18,34.58,105.92,chickpea
29.49,85.1,6.55,55.1,37.42,maize
26.21,54.4,6.33,88.28,37.65,watermelon
28.44,73.27,6.91,68.99,124.24,blackgram
31.65,207.89,6.5,80.66,124.1,rice
28.87,33.17,6.24,52.3,62.88,lentil
21.68,112.34,6.74,66.7,106.54,maize
28.04,36.34,6.29,89.86,47.1,muskmelon
24.89,28.7,7.08,91.79,140.36,muskmelon
28.21,27.38,7.02,87.26,94.0,muskmelon
28.23,199.78,6.38,76.59,78.91,rice
31.67,52.41,7.39,68.07,117.58,blackgram
14.56,44.31,6.5,55.07,25.8,lentil
37.03,120.6,6.3,81.58,116.8,mango
26.83,122.75,6.23,54.71,74.63,cotton
34.77,64.66,6.6,63.84,56.27,mango
19.38,76.9,6.57,68.19,46.67,maize
28.8,114.14,6.25,51.75,27.07,cotton
32.14,28.02,7.24,92.86,27.75,muskmelon
20.83,34.06,6.25,46.28,31.79,lentil
20.4,140.37,6.0,57.01,4.51,kidneybeans
23.23,44.9,6.21,63.38,69.02,lentil
21.97,99.72,5.82,50.81,23.9,kidneybeans
24.52,89.43,6.22,71.11,123.02,maize
18.97,104.19,5.75,47.85,109.36,cotton
24.14,44.77,6.14,51.78,111.51,lentil
29.03,32.09,7.13,91.56,37.88,muskmelon
23.78,40.9,7.31,69.7,135.49,blackgram
25.09,53.5,6.22,86.26,24.94,watermelon
25.49,45.33,7.24,45.79,28.09,chickpea
22.35,109.22,5.86,60.7,26.51,kidneybeans
24.72,43.55,6.32,68.2,149.93,maize
27.92,243.25,6.2,81.52,14.46,rice
28.45,54.78,6.39,89.2,66.1,watermelon
18.42,31.21,6.37,55.33,13.48,lentil
19.9,108.22,6.21,56.04,62.16,kidneybeans
27.5,56.48,6.05,87.3,64.78,watermelon
28.48,49.19,6.78,88.01,111.7,watermelon
16.86,41.81,6.22,53.83,124.05,lentil
33.14,202.82,6.25,83.47,99.11,rice
21.65,111.45,7.06,69.48,93.56,maize
13.61,39.64,6.54,51.29,57.95,lentil
27.95,95.17,6.98,66.84,47.06,blackgram
15.13,30.41,6.33,37.0,130.31,chickpea
14.79,35.06,6.15,56.31,15.75,lentil
29.8,48.53,6.6,72.12,147.39,maize
25.9,36.5,6.49,88.51,86.9,muskmelon
31.98,116.86,5.66,55.58,53.12,cotton
23.28,46.41,7.09,39.85,109.48,chickpea
31.04,85.15,5.99,50.57,103.79,cotton
23.01,94.05,5.98,62.72,47.72,kidneybeans
25.66,102.01,6.04,81.87,119.38,mango
18.91,31.84,5.79,49.96,16.39,lentil
22.99,59.37,6.49,89.14,129.47,watermelon
29.57,57.93,6.64,87.87,97.72,watermelon
33.03,110.95,5.51,51.62,133.22,mango
28.67,183.52,6.34,85.47,63.79,rice
34.44,115.61,5.88,42.19,89.16,mango
29.3,28.65,6.97,89.64,140.03,muskmelon
25.94,78.81,5.85,37.52,109.82,cotton
27.2,185.48,6.8,72.78,24.09,rice
29.49,63.71,6.88,72.88,16.52,blackgram
28.09,55.11,6.75,91.62,52.26,watermelon
28.93,37.49,7.04,91.12,43.64,muskmelon
23.76,110.23,6.52,45.88,67.0,cotton
26.27,33.61,6.2,52.25,109.95,cotton
22.92,103.46,6.27,56.25,75.21,kidneybeans
28.3,96.7,6.49,52.41,63.15,mango
13.98,43.77,6.55,52.59,145.1,lentil
29.48,43.69,7.13,70.37,33.17,blackgram
29.37,48.16,6.38,92.11,135.27,watermelon
25.75,176.68,6.38,86.26,132.17,rice
22.94,111.1,5.92,54.43,65.26,kidneybeans
23.63,46.08,7.99,36.01,140.49,chickpea
27.52,26.47,6.99,87.31,39.75,muskmelon
26.0,239.12,6.62,84.73,93.69,rice
31.44,54.02,6.41,88.7,35.76,watermelon
27.73,58.39,6.37,87.15,71.28,watermelon
19.06,24.33,6.28,53.4,52.4,lentil
23.97,184.07,6.8,78.29,113.95,rice
14.72,30.3,6.35,56.71,88.56,lentil
21.91,43.31,6.26,47.38,113.34,lentil
24.9,27.61,6.61,89.04,4.26,muskmelon
28.01,59.68,6.21,71.68,89.22,maize
32.53,73.33,5.75,44.46,120.3,cotton
20.05,20.91,6.43,53.21,146.72,lentil
17.48,30.12,6.29,62.65,124.27,lentil
26.86,105.88,5.96,51.66,101.59,kidneybeans
30.24,65.7,6.02,53.28,135.2,mango
26.93,45.79,5.74,52.28,5.85,cotton
20.15,50.0,7.17,34.41,95.03,chickpea
24.74,28.9,6.76,87.09,50.41,muskmelon
16.61,31.39,6.39,67.15,93.26,lentil
32.25,54.54,7.47,50.82,119.62,blackgram
25.69,53.6,6.38,85.75,68.27,watermelon
31.28,28.67,6.66,92.14,85.07,muskmelon
26.37,49.75,5.98,62.92,49.08,blackgram
23.8,90.58,5.99,62.73,30.27,kidneybeans
27.6,236.94,6.57,81.84,115.05,rice
27.46,54.92,6.71,91.22,47.53,watermelon
27.9,55.84,6.53,88.72,66.46,watermelon
19.04,40.4,7.3,48.74,120.75,chickpea
19.26,63.37,6.29,72.62,11.91,maize
24.6,73.42,6.38,74.26,105.15,maize
26.06,64.13,6.9,62.56,128.58,maize
28.3,96.7,6.49,52.41,63.15,mango
31.85,86.89,7.02,76.94,60.12,blackgram
31.39,76.81,5.6,62.33,50.79,mango
22.16,76.28,6.06,69.78,147.21,kidneybeans
29.93,66.42,6.59,65.55,12.03,blackgram
30.88,62.57,7.28,68.83,61.37,blackgram
34.27,81.47,6.23,48.66,43.51,mango
24.02,99.13,6.48,47.35,127.66,maize
25.46,40.97,7.35,54.96,113.58,chickpea
25.18,44.92,7.62,38.55,12.84,chickpea
35.12,76.54,6.06,57.11,140.95,mango
23.04,87.58,6.75,73.87,88.37,maize
18.99,27.66,6.9,45.65,48.65,chickpea
23.47,109.8,5.76,59.95,113.61,kidneybeans
25.28,169.61,6.24,80.16,78.29,rice
25.36,171.8,6.6,84.05,129.44,rice
19.34,40.52,7.81,34.1,4.34,chickpea
19.43,44.28,7.68,36.69,120.48,chickpea
24.31,60.49,6.57,91.82,35.01,watermelon
26.28,75.45,5.93,61.18,111.36,cotton
18.45,83.81,6.84,66.78,137.86,maize
21.88,121.85,5.84,71.76,112.46,cotton
23.73,86.35,5.95,48.54,24.92,cotton
27.32,102.81,6.14,67.51,110.42,kidneybeans
19.19,82.28,5.84,66.55,17.5,kidneybeans
27.06,54.95,7.84,65.56,64.33,blackgram
24.79,33.63,7.01,91.26,138.87,muskmelon
35.61,75.39,7.35,67.3,75.34,blackgram
29.25,28.81,7.55,73.61,72.88,blackgram
23.74,85.44,5.88,65.32,138.73,kidneybeans
31.4,201.47,7.24,81.7,38.87,rice
18.39,46.82,6.48,54.65,10.82,lentil
26.63,198.42,5.96,78.05,148.96,rice
32.67,78.84,6.15,64.52,78.65,mango
17.7,45.12,7.36,35.0,132.18,chickpea
17.2,49.33,5.69,36.89,7.56,chickpea
21.59,102.51,6.32,61.06,145.0,kidneybeans
30.99,56.6,6.36,88.4,59.06,watermelon
17.67,53.46,6.96,44.14,110.87,chickpea
29.09,109.59,5.96,55.1,107.82,mango
30.24,106.04,6.13,60.35,109.52,cotton
28.15,61.26,6.13,91.36,136.79,watermelon
16.21,34.24,7.79,42.27,47.52,chickpea
35.07,59.87,6.73,90.12,54.93,watermelon
31.82,83.58,6.44,62.23,111.31,mango
28.2,99.84,6.29,62.4,39.76,mango
25.29,56.51,6.48,90.98,53.13,watermelon
25.28,160.96,6.53,87.87,116.16,rice
21.81,66.15,7.17,36.12,109.95,chickpea
24.58,112.46,5.92,57.3,129.29,kidneybeans
30.64,61.31,6.77,86.73,23.89,watermelon
26.17,93.79,6.42,68.16,53.69,maize
29.4,58.19,6.71,90.38,72.63,watermelon
6.76,46.99,6.33,47.49,91.48,lentil
25.19,177.12,6.65,77.93,92.61,rice
29.45,206.49,6.43,79.82,139.58,rice
25.78,71.8,7.08,59.58,148.75,maize
26.14,110.73,5.88,63.06,135.06,kidneybeans
29.75,40.96,6.19,89.15,56.2,muskmelon
24.11,72.72,5.99,56.18,10.13,cotton
26.37,83.61,6.25,69.69,109.28,mango
22.74,24.49,6.45,90.07,60.45,muskmelon
31.16,56.77,6.55,91.45,86.76,watermelon
23.83,91.66,6.19,65.37,39.27,cotton
24.54,36.33,7.11,38.67,28.84,chickpea
11.39,44.01,5.99,61.93,104.29,lentil
32.78,110.64,6.17,50.02,49.96,mango
20.43,47.28,6.2,48.65,117.04,lentil
21.96,90.52,6.25,62.41,86.81,kidneybeans
19.28,42.26,6.25,50.09,106.24,lentil
26.21,51.63,6.11,84.97,11.84,watermelon
34.86,237.31,6.04,76.95,47.42,rice
35.14,66.09,7.01,72.83,14.68,blackgram
23.56,97.56,6.21,57.37,44.56,kidneybeans
21.33,112.42,6.32,50.29,11.11,cotton
41.06,92.81,5.95,46.38,8.41,mango
35.13,112.48,6.24,53.66,65.01,mango
27.73,69.96,6.12,64.3,87.75,blackgram
25.14,102.63,6.01,64.35,34.88,kidneybeans
22.25,58.58,6.92,41.12,31.67,chickpea
27.88,89.96,5.71,44.57,138.13,cotton
32.32,58.76,6.71,74.33,35.14,blackgram
21.66,51.17,6.09,47.43,133.01,lentil
21.41,31.82,5.66,55.51,117.92,cotton
17.5,38.01,6.42,57.62,24.66,lentil
34.94,88.91,6.46,55.02,57.69,cotton
25.61,176.35,6.33,80.22,140.84,rice
29.99,97.09,6.06,55.21,37.03,mango
20.94,33.83,6.22,43.8,128.91,lentil
20.72,87.97,6.01,67.11,9.88,kidneybeans
29.48,83.23,6.22,76.75,77.57,mango
27.93,36.22,6.95,89.85,67.85,muskmelon
19.54,226.98,6.61,74.78,28.44,rice
16.26,41.66,5.95,53.14,80.07,lentil
20.48,45.33,6.16,51.33,136.31,lentil
31.41,62.0,6.02,67.59,16.79,mango
28.66,56.51,6.39,89.05,103.92,watermelon
24.86,66.46,7.66,35.33,3.23,chickpea
19.65,31.33,6.0,63.78,140.74,lentil
21.76,51.51,6.01,61.19,40.58,mango
28.56,58.42,6.32,87.5,34.55,watermelon
35.2,62.82,7.13,64.21,142.27,blackgram
28.56,58.42,6.32,87.5,34.55,watermelon
27.39,31.08,6.14,55.51,78.24,lentil
26.17,30.25,6.44,58.32,139.88,lentil
27.97,64.53,6.55,84.49,6.9,watermelon
29.93,56.02,6.63,91.22,134.18,watermelon
33.91,57.83,6.89,73.73,55.08,blackgram
19.85,65.16,7.59,59.42,128.22,maize
24.66,74.23,7.23,58.67,106.93,maize
22.98,46.52,6.98,45.57,139.48,chickpea
29.88,31.98,6.72,89.99,62.01,muskmelon
20.33,42.01,7.17,43.51,82.33,chickpea
27.31,56.19,6.31,84.21,70.37,watermelon
32.7,89.67,6.32,52.24,101.76,mango
23.01,43.23,7.24,38.06,83.4,chickpea
22.85,124.16,5.61,70.82,88.99,mango
22.68,22.79,7.36,37.58,78.65,chickpea
18.57,40.14,6.24,59.13,136.34,lentil
23.93,73.15,5.82,56.39,31.58,kidneybeans
29.11,56.25,6.58,86.5,5.63,watermelon
25.11,36.44,6.82,90.04,135.43,muskmelon
24.22,57.53,6.78,56.62,46.55,maize
26.21,211.15,6.21,83.42,4.4,rice
21.81,49.12,7.81,33.22,22.01,chickpea
27.51,221.17,6.06,72.99,129.28,rice
27.35,195.49,6.53,85.24,130.96,rice
11.34,36.93,6.21,46.82,32.69,lentil
22.13,42.16,6.65,83.37,65.38,watermelon
20.33,42.01,7.17,43.51,82.33,chickpea
28.64,73.3,5.74,62.84,65.51,cotton
33.29,56.92,6.39,89.46,34.33,watermelon
28.24,62.71,6.61,75.44,90.41,cotton
24.73,107.47,5.73,65.7,76.22,kidneybeans
21.28,55.72,5.81,65.38,97.52,kidneybeans
27.87,105.17,7.31,67.58,10.36,blackgram
14.68,51.05,6.66,42.47,115.3,chickpea
28.14,196.69,6.39,84.61,112.15,rice
18.07,42.34,7.06,45.99,105.35,chickpea
26.23,22.26,6.96,89.48,64.24,muskmelon
26.98,73.74,5.28,50.64,108.23,cotton
33.15,110.16,5.67,70.65,66.99,mango
23.4,49.55,7.62,35.75,48.18,chickpea
29.04,89.07,5.82,85.24,45.17,cotton
24.01,79.26,6.15,58.75,137.67,cotton
31.69,28.28,6.66,86.67,100.87,muskmelon
23.82,65.9,5.87,63.42,16.97,kidneybeans
30.35,81.3,7.08,63.51,33.36,maize
31.74,70.51,6.89,64.98,83.2,blackgram
25.71,55.72,6.19,87.92,6.44,watermelon
17.4,37.76,6.4,54.88,14.92,lentil
30.29,33.52,7.06,85.94,51.68,muskmelon
19.83,48.98,6.64,38.45,95.23,chickpea
30.56,52.86,6.89,69.95,143.16,blackgram
23.29,91.59,5.93,66.19,89.08,kidneybeans
25.12,57.56,6.71,89.75,83.1,watermelon
15.94,89.6,5.85,38.3,121.21,cotton
16.44,35.58,6.15,50.74,65.86,lentil
21.86,48.58,5.71,32.62,122.86,chickpea
28.49,57.85,6.34,90.54,42.66,watermelon
28.76,51.94,5.5,29.5,82.29,cotton
29.41,27.21,6.71,88.54,108.46,muskmelon
32.28,59.33,7.18,67.39,128.17,blackgram
28.22,124.16,5.59,50.06,82.44,cotton
27.28,100.95,6.09,58.78,32.45,kidneybeans
26.3,118.81,5.6,50.09,26.07,cotton
24.98,93.53,6.09,37.8,29.03,cotton
27.07,89.52,6.34,62.97,138.17,cotton
23.91,115.99,5.8,62.72,56.24,kidneybeans
20.49,43.05,7.86,46.82,141.94,chickpea
32.54,51.8,6.44,84.09,52.88,watermelon
20.84,38.9,6.3,32.12,123.88,chickpea
24.39,64.55,5.95,69.48,33.61,cotton
28.01,59.68,6.21,71.68,89.22,maize
20.55,42.44,6.7,62.56,138.94,lentil
28.34,98.92,6.08,56.33,91.13,mango
31.85,53.41,6.61,93.75,20.77,watermelon
29.03,42.88,6.8,68.2,114.46,blackgram
31.3,56.87,6.13,84.52,36.35,watermelon
29.11,35.23,6.83,89.91,9.81,muskmelon
24.09,39.59,6.42,56.66,76.54,lentil
21.83,39.99,7.53,40.04,22.79,chickpea
22.19,85.93,6.0,47.04,53.01,cotton
23.1,31.49,6.27,57.43,24.97,lentil
28.85,29.56,6.64,90.38,82.32,muskmelon
22.46,99.49,6.61,67.76,106.57,maize
27.94,181.78,7.13,80.31,63.23,rice
25.86,49.08,6.76,64.01,74.06,blackgram
19.99,98.1,5.59,63.32,83.85,kidneybeans
24.74,229.26,6.56,84.52,21.54,rice
32.57,74.05,6.72,63.63,124.75,blackgram
26.96,212.11,7.04,70.7,107.15,rice
30.82,68.96,5.96,46.32,124.78,mango
17.75,186.89,6.45,78.95,135.36,rice
23.22,98.38,5.85,57.5,95.88,kidneybeans
27.72,89.42,6.17,76.65,86.13,cotton
30.07,89.38,5.77,50.16,100.85,mango
28.28,205.78,6.29,84.92,38.63,rice
27.46,48.53,6.86,66.61,23.67,blackgram
23.82,65.9,5.87,63.42,16.97,kidneybeans
23.39,87.13,5.87,73.8,8.31,cotton
23.24,41.12,6.55,36.55,5.87,chickpea
27.82,32.0,6.68,90.02,148.86,muskmelon
24.49,214.92,6.14,76.44,138.1,rice
19.68,94.32,6.17,70.03,90.24,mango
27.24,60.09,6.73,54.91,122.75,maize
33.0,72.65,6.18,59.62,90.28,mango
29.23,63.19,8.52,63.83,79.93,blackgram
31.82,60.77,7.16,68.78,18.43,blackgram
23.71,64.14,5.79,54.33,9.72,cotton
30.09,58.35,6.58,85.5,46.54,watermelon
18.85,108.44,5.7,63.73,61.48,kidneybeans
26.87,25.21,6.82,88.95,49.95,muskmelon
36.18,94.04,6.81,46.44,75.51,mango
24.31,46.81,6.68,49.97,106.75,chickpea
30.42,51.04,6.46,90.67,34.63,watermelon
31.1,71.02,5.19,59.91,20.83,cotton
30.99,56.6,6.36,88.4,59.06,watermelon
26.37,83.61,6.25,69.69,109.28,mango
21.3,53.23,7.22,40.63,105.35,chickpea
28.7,247.37,6.16,77.48,125.53,rice
33.85,149.68,6.42,74.5,93.56,rice
23.16,95.05,6.08,51.9,9.56,cotton
22.13,27.56,6.74,36.83,134.46,chickpea
24.86,66.46,7.66,35.33,3.23,chickpea
23.24,218.08,6.9,71.6,70.77,rice
28.51,60.82,6.26,86.79,84.49,watermelon
23.63,194.97,6.02,79.5,50.91,rice
25.01,142.87,6.22,65.49,15.52,kidneybeans
30.0,99.93,6.27,62.38,98.0,mango
27.16,28.82,6.52,89.81,141.77,muskmelon
17.86,46.51,7.68,44.22,27.37,chickpea
22.36,109.62,5.91,62.59,114.59,kidneybeans
27.62,70.92,6.58,69.08,42.97,blackgram
31.5,45.11,6.34,90.77,149.88,watermelon
24.33,100.98,6.15,58.57,1.19,kidneybeans
26.67,223.57,6.33,81.09,13.6,rice
20.81,203.94,6.36,82.38,122.65,rice
32.81,101.12,6.31,49.71,137.61,mango
13.7,23.33,7.32,37.36,57.57,chickpea
28.01,219.07,7.01,68.18,86.18,rice
21.27,110.98,5.74,61.98,105.3,kidneybeans
23.39,87.13,5.87,73.8,8.31,cotton
23.56,97.56,6.21,57.37,44.56,kidneybeans
21.64,106.38,5.97,59.79,57.32,kidneybeans
21.58,73.63,6.18,60.86,4.73,kidneybeans
32.26,33.68,7.18,86.56,83.62,muskmelon
24.41,30.55,6.15,88.33,143.99,muskmelon
27.6,236.94,6.57,81.84,115.05,rice
29.65,51.59,6.4,84.48,127.74,watermelon
12.05,21.07,6.56,64.58,52.38,lentil
25.92,91.73,6.33,69.54,43.59,maize
29.38,20.59,6.9,89.79,102.62,muskmelon
22.3,186.49,6.49,77.7,143.64,rice
29.74,190.31,6.62,79.93,56.72,rice
30.26,52.9,6.25,87.99,42.01,watermelon
23.97,86.43,6.9,57.99,128.1,maize
26.03,51.19,5.19,59.15,9.88,cotton
24.0,94.46,5.93,56.97,15.71,kidneybeans
25.76,92.18,7.9,65.1,98.64,maize
25.43,63.14,7.03,67.4,31.7,maize
20.51,47.28,5.98,54.12,139.0,kidneybeans
30.68,91.86,6.51,70.61,45.22,mango
25.07,65.05,6.13,87.18,75.79,watermelon
31.78,199.04,6.33,80.64,114.35,rice
29.87,106.13,7.04,40.23,39.5,mango
25.58,81.9,6.14,74.16,128.31,maize
22.59,48.75,6.54,45.27,113.92,chickpea
26.99,79.8,6.09,69.56,130.38,maize
17.15,56.29,7.53,38.7,75.76,chickpea
32.89,58.23,7.25,71.95,118.25,blackgram
31.67,52.41,7.39,68.07,117.58,blackgram
28.76,97.81,6.1,62.71,8.35,mango
22.42,54.19,6.25,44.54,55.26,cotton
37.71,67.36,7.25,66.19,30.53,blackgram
30.49,67.52,6.24,57.58,81.0,mango
27.27,68.55,6.41,36.87,63.33,mango
26.52,27.33,6.91,88.99,144.65,muskmelon
30.86,64.21,7.28,62.37,139.65,blackgram
16.89,41.14,7.25,48.07,81.71,chickpea
24.31,93.28,5.79,63.74,88.3,cotton
29.58,26.42,6.58,87.99,41.2,muskmelon
28.72,49.28,6.33,84.62,85.09,watermelon
27.32,74.12,6.02,66.76,75.4,mango
21.72,90.18,5.89,60.64,145.91,kidneybeans
17.66,38.95,6.2,61.35,53.49,lentil
23.33,86.41,6.19,59.68,13.94,maize
19.93,36.91,6.02,57.19,16.42,lentil
31.84,78.93,5.79,47.41,4.25,cotton
17.25,45.09,7.22,31.8,23.53,chickpea
17.5,38.01,6.42,57.62,24.66,lentil
23.76,171.87,6.51,76.95,64.76,rice
26.29,101.4,5.79,45.37,1.4,cotton
18.18,67.72,6.88,61.93,28.35,maize
31.3,73.37,6.97,61.19,35.21,maize
22.79,223.9,6.33,78.52,36.18,rice
21.12,73.98,6.41,67.53,21.99,maize
19.07,25.16,6.15,52.93,146.44,lentil
23.9,47.83,7.43,44.76,15.81,chickpea
25.56,76.34,5.72,58.51,99.7,kidneybeans
24.39,182.5,5.86,87.63,105.17,rice
23.59,51.72,6.25,63.09,20.67,maize
19.35,37.16,7.22,42.31,124.7,chickpea
20.98,38.35,6.31,52.1,136.02,lentil
28.64,63.27,6.95,60.85,7.7,blackgram
37.15,76.03,6.22,50.19,36.54,mango
28.43,32.4,6.6,92.87,8.11,muskmelon
33.34,91.61,6.44,44.91,74.06,mango
21.48,196.24,6.27,82.32,34.81,rice
24.11,86.59,6.04,51.28,95.07,cotton
30.6,61.68,6.26,91.24,103.39,watermelon
32.2,57.17,5.95,88.99,15.72,watermelon
11.66,41.31,6.17,43.06,104.62,lentil
15.58,57.47,6.26,41.46,30.59,chickpea
20.14,34.6,7.3,70.58,114.19,maize
17.05,48.92,5.64,47.36,139.08,chickpea
23.3,92.51,5.97,51.27,41.03,kidneybeans
28.13,216.67,6.61,81.62,46.23,rice
19.15,52.27,6.55,35.78,12.0,chickpea
29.9,75.94,6.3,46.55,88.59,cotton
27.59,57.66,6.41,90.39,126.94,watermelon
28.15,96.43,5.82,59.26,118.9,mango
31.83,27.21,6.43,87.58,102.5,muskmelon
31.24,47.76,7.47,72.04,64.74,blackgram
29.13,57.61,7.21,76.59,34.76,blackgram
26.98,60.02,6.39,65.79,4.79,maize
16.82,123.31,5.67,56.11,29.07,cotton
31.58,28.37,6.63,89.17,133.05,muskmelon
24.52,89.43,6.22,71.11,123.02,maize
21.49,213.28,6.48,79.48,137.37,rice
31.84,53.93,6.62,90.68,95.14,watermelon
33.34,91.61,6.44,44.91,74.06,mango
18.09,48.9,6.46,56.71,108.1,cotton
26.1,199.43,6.34,83.42,37.76,rice
27.71,79.94,6.7,59.79,85.49,blackgram
9.05,40.55,6.61,59.72,4.57,lentil
20.97,92.18,5.47,54.9,68.29,kidneybeans
23.26,220.94,6.45,72.29,7.73,rice
19.23,115.02,6.03,52.95,16.01,cotton
28.99,83.61,6.09,46.94,87.14,mango
29.6,205.43,6.85,70.72,62.17,rice
26.32,76.12,5.76,54.51,122.82,cotton
23.47,51.53,7.38,67.56,57.52,blackgram
21.18,67.95,5.66,62.61,120.57,kidneybeans
29.92,65.41,6.26,59.49,21.7,mango
19.46,42.7,6.13,45.56,135.67,lentil
21.35,78.41,6.1,61.96,145.18,kidneybeans
22.13,62.59,6.48,37.33,110.95,chickpea
31.3,73.37,6.97,61.19,35.21,maize
30.57,43.63,6.85,67.68,119.83,blackgram
24.1,74.67,6.2,46.81,120.62,cotton
27.87,105.17,7.31,67.58,10.36,blackgram
22.07,61.78,6.62,88.67,39.33,watermelon
30.1,95.23,5.92,69.92,26.11,mango
28.89,226.83,6.84,79.23,86.65,rice
26.11,108.86,5.89,49.71,114.36,kidneybeans
15.75,102.49,5.8,71.44,46.27,cotton
32.29,61.38,6.36,89.09,99.32,watermelon
29.21,83.66,6.01,64.6,31.32,mango
31.14,47.09,6.31,67.21,94.6,blackgram
13.84,30.53,5.99,51.33,30.96,lentil
22.43,108.49,5.9,52.74,94.37,kidneybeans
19.87,76.62,6.16,65.78,136.79,kidneybeans
28.93,116.77,6.41,73.31,2.27,cotton
18.04,67.15,6.83,44.27,89.59,chickpea
24.33,96.82,6.21,59.62,74.11,kidneybeans
21.62,47.28,6.63,46.04,95.96,chickpea
16.58,51.72,6.68,35.25,8.16,chickpea
28.3,220.29,6.68,84.22,27.36,rice
28.42,219.08,6.64,80.84,85.63,rice
30.76,59.14,6.47,89.22,5.62,watermelon
17.89,71.15,6.24,64.12,129.9,maize
28.33,209.24,6.09,80.42,21.97,rice
13.17,56.35,6.01,51.49,58.56,lentil
29.94,212.62,6.37,83.69,71.24,rice
26.29,100.2,5.75,54.29,15.08,kidneybeans
18.2,42.3,6.2,54.97,29.51,lentil
22.48,151.42,5.79,64.83,45.15,kidneybeans
13.26,20.66,6.25,52.67,75.87,lentil
26.57,36.06,6.36,86.0,98.99,muskmelon
22.29,56.69,6.05,91.26,11.05,watermelon
